46.062,98.966,5.6915e+06,0.099636,0.018833,0.31772,23.395,0.6143,1.8253,49787,0.70471,0.08937,0.23357,1.562e-07,7.7971e-07,0.036179,0.016152,99.841,880.67,1.8178,0.53956,45.033,561.52,135.71,0.31376,7.2316e-06,6.9687e-06,0.11545,0.29515,292.28,57.121,1.1394,26996,0.86537,0.062918,0.082401,0.57091,0.26999,4.6518e-07,3.8447e-06,1.4897e-06,1.5396e-06,7.1088e+05,79059,50440,1.5645
70.431,96.196,5.9991e+06,0.097318,0.018217,0.3328,23.672,0.55584,1.8838,49848,0.72317,0.092139,0.23911,1.2574e-07,7.4925e-07,0.037102,0.016141,99.575,865.28,1.8762,0.51187,45.648,557.95,139.62,0.30145,6.9547e-06,6.6918e-06,0.12776,0.28284,304.59,54.66,1.1855,30070,0.88075,0.065992,0.079328,0.54045,0.29768,4.7903e-07,3.9893e-06,1.2128e-06,1.8166e-06,6.8042e+05,76290,53209,1.2568
94.8,93.427,6.3068e+06,0.094271,0.017602,0.34787,23.949,0.49738,1.9422,49910,0.74163,0.094909,0.24465,9.5275e-08,7.1879e-07,0.038025,0.016175,98.99,849.9,1.9347,0.48418,46.264,554.38,139.3,0.28914,6.6778e-06,6.4148e-06,0.14006,0.27054,316.9,52.198,1.2316,33144,0.89614,0.069066,0.076254,0.50999,0.32537,4.9288e-07,4.1339e-06,1.0641e-06,2.0935e-06,6.4995e+05,73521,55978,0.94913
80.831,90.658,6.6144e+06,0.091225,0.016987,0.36295,24.225,0.43892,1.9993,49971,0.7601,0.097678,0.24981,6.4813e-08,6.8832e-07,0.038948,0.016209,98.406,834.52,1.9932,0.45649,46.879,550.81,135.39,0.27683,6.4009e-06,6.1379e-06,0.15237,0.25823,329.2,49.737,1.2777,36218,0.91152,0.07214,0.07318,0.47953,0.35307,4.9328e-07,4.2785e-06,1.3411e-06,2.3704e-06,6.1949e+05,70751,58748,0.64144
56.461,87.889,6.9221e+06,0.088179,0.016371,0.37803,24.502,0.38046,1.9408,49967,0.77856,0.099553,0.24427,3.4351e-08,6.5786e-07,0.039871,0.016243,97.821,819.13,1.9484,0.42879,47.495,547.24,131.47,0.26453,6.1239e-06,5.861e-06,0.16468,0.24592,341.51,47.275,1.3238,39292,0.92691,0.075214,0.070106,0.44907,0.38076,4.7943e-07,4.4231e-06,1.618e-06,2.6473e-06,5.8903e+05,67982,61517,0.33375
32.092,85.119,7.2298e+06,0.085133,0.015756,0.3931,24.779,0.322,1.8824,49906,0.79702,0.096784,0.23873,1.611e-08,6.274e-07,0.040795,0.016277,97.236,803.75,1.8899,0.4011,48.11,543.67,127.56,0.25222,5.847e-06,5.5841e-06,0.17699,0.23361,353.82,44.814,1.37,42365,0.94229,0.078288,0.067032,0.41861,0.40845,4.6558e-07,4.5677e-06,1.8949e-06,2.9243e-06,5.5857e+05,65213,64286,0.026057
7.723,82.35,7.5374e+06,0.082087,0.015141,0.40818,25.056,0.26353,1.8239,49844,0.81548,0.094014,0.2332,4.6572e-08,5.9694e-07,0.041718,0.016312,96.652,788.36,1.8315,0.37341,48.725,540.11,123.64,0.23991,5.5701e-06,5.3072e-06,0.1893,0.22131,366.13,42.352,1.4161,45439,0.95767,0.081362,0.063958,0.38815,0.43614,4.5174e-07,4.7124e-06,2.1718e-06,3.2012e-06,5.2811e+05,62444,67055,0.28164
18.646,79.581,7.8451e+06,0.079041,0.014525,0.42326,25.333,0.20507,1.7654,49783,0.83394,0.091245,0.22766,7.7033e-08,5.6648e-07,0.042641,0.016346,96.067,772.98,1.773,0.34572,49.341,536.54,119.72,0.2276,5.2932e-06,5.0302e-06,0.2016,0.209,378.44,39.89,1.4622,48513,0.97306,0.084435,0.060885,0.35768,0.46384,4.3789e-07,4.857e-06,2.4488e-06,3.4781e-06,4.9765e+05,59674,69824,0.58933
43.015,76.812,8.1528e+06,0.075995,0.01391,0.43833,25.61,0.14661,1.707,49721,0.8524,0.088476,0.22212,1.0749e-07,5.3602e-07,0.043564,0.01638,95.483,757.59,1.7145,0.31803,49.956,532.97,115.81,0.2153,5.0162e-06,4.7533e-06,0.21391,0.19669,390.74,37.429,1.4917,51587,0.98844,0.087509,0.057811,0.32722,0.49153,4.2405e-07,4.9984e-06,2.7257e-06,3.755e-06,4.6718e+05,56905,72594,0.89702
67.385,74.043,8.4604e+06,0.072948,0.013294,0.45341,25.887,0.11185,1.6485,49660,0.87086,0.085707,0.21658,1.3796e-07,5.0556e-07,0.044487,0.016414,94.898,742.21,1.6561,0.29033,49.428,529.4,111.89,0.20299,4.7393e-06,4.4764e-06,0.22622,0.18438,403.05,34.967,1.4455,54661,0.99617,0.090583,0.054737,0.29676,0.51922,4.102e-07,4.8538e-06,3.0026e-06,4.0319e-06,4.3672e+05,54136,75363,1.2047
91.754,71.273,8.7681e+06,0.069902,0.012679,0.46849,26.164,0.17031,1.5901,49598,0.88933,0.082937,0.21104,1.6842e-07,4.7509e-07,0.04541,0.016449,94.313,726.82,1.5976,0.26264,48.813,525.83,107.97,0.19068,4.4624e-06,4.1995e-06,0.23853,0.17207,415.36,32.506,1.3994,57735,0.98079,0.093657,0.051663,0.2663,0.54691,3.9635e-07,4.7092e-06,3.2795e-06,4.3089e-06,4.0626e+05,51367,78132,1.5124
83.877,68.504,9.0757e+06,0.066856,0.012064,0.48356,26.441,0.22877,1.5316,49536,0.90779,0.080168,0.2055,1.9888e-07,4.4463e-07,0.046333,0.016483,93.729,711.44,1.5391,0.23495,48.198,522.26,104.06,0.17837,4.1855e-06,3.9225e-06,0.25083,0.15977,427.67,30.044,1.3533,60808,0.9654,0.096731,0.048589,0.23584,0.57461,3.8251e-07,4.5646e-06,3.5564e-06,4.5858e-06,3.758e+05,48598,80901,1.8201
59.508,65.735,9.3834e+06,0.06381,0.011448,0.49864,26.718,0.28723,1.4731,49475,0.92625,0.077399,0.19996,2.2934e-07,4.1417e-07,0.047256,0.016517,93.144,696.05,1.4807,0.20726,47.582,518.69,100.14,0.16607,3.9086e-06,3.6456e-06,0.26314,0.14746,439.97,27.583,1.3072,63882,0.95002,0.099805,0.045515,0.20538,0.6023,3.6866e-07,4.4199e-06,3.8334e-06,4.8627e-06,3.4534e+05,45828,83671,2.1278
35.138,62.966,9.6911e+06,0.060764,0.010833,0.48628,26.995,0.3457,1.4147,49413,0.94471,0.07463,0.19443,2.598e-07,3.8371e-07,0.048179,0.016551,92.559,680.67,1.4222,0.17956,46.967,515.12,96.226,0.15376,3.6316e-06,3.3687e-06,0.27545,0.13515,452.28,25.121,1.261,66956,0.93463,0.097122,0.042441,0.17491,0.62999,3.5482e-07,4.2753e-06,4.1103e-06,5.1396e-06,3.1488e+05,43059,86440,2.4355
10.769,60.196,9.9987e+06,0.057718,0.010217,0.4712,27.272,0.40416,1.3562,49352,0.96317,0.071861,0.18889,2.9026e-07,3.5325e-07,0.049102,0.016585,91.975,665.28,1.3638,0.15187,46.352,511.55,92.309,0.14145,3.3547e-06,3.0918e-06,0.28776,0.12284,464.59,22.66,1.2149,70030,0.91925,0.094048,0.039368,0.14445,0.65768,3.4097e-07,4.1307e-06,4.3872e-06,5.4166e-06,2.8442e+05,40290,89209,2.7432
15.6,57.427,9.6936e+06,0.054671,0.010398,0.45613,27.549,0.46262,1.2978,49290,0.98163,0.069091,0.18335,3.2073e-07,3.2279e-07,0.049975,0.01662,91.39,649.9,1.3053,0.12418,45.736,507.98,88.393,0.12914,3.0778e-06,2.8148e-06,0.30006,0.11054,476.9,20.198,1.1688,73104,0.90386,0.090974,0.036294,0.11399,0.68537,3.2712e-07,3.9861e-06,4.6641e-06,5.6935e-06,2.5395e+05,37521,91978,3.0509
39.969,54.658,9.386e+06,0.051625,0.011013,0.44105,27.825,0.52108,1.2393,49229,0.9999,0.066322,0.17781,3.5119e-07,2.9232e-07,0.049052,0.016654,90.806,634.52,1.2468,0.10351,45.121,504.41,84.477,0.11683,2.8009e-06,2.5379e-06,0.31237,0.10177,489.2,17.737,1.1227,76178,0.88848,0.0879,0.03322,0.08353,0.71307,3.1328e-07,3.8415e-06,4.9411e-06,5.9704e-06,2.2349e+05,34751,94748,3.3586
64.339,51.889,9.0783e+06,0.048579,0.011629,0.42597,28.102,0.57954,1.1808,49167,0.98144,0.063553,0.17227,3.8165e-07,2.6186e-07,0.048129,0.016688,90.221,619.13,1.1884,0.13121,44.505,500.84,80.561,0.10453,2.5239e-06,2.261e-06,0.32468,0.11408,498.49,15.275,1.0766,79252,0.87309,0.084826,0.030146,0.053068,0.74076,2.9943e-07,3.6969e-06,5.218e-06,6.2473e-06,1.9303e+05,31982,97517,3.6663
88.708,49.119,8.7706e+06,0.045533,0.012244,0.4109,28.379,0.638,1.1224,49106,0.96298,0.060784,0.16673,4.1211e-07,2.314e-07,0.047205,0.016722,89.636,603.75,1.1299,0.1589,43.89,497.27,76.644,0.10778,2.247e-06,1.9841e-06,0.33699,0.12639,486.18,12.814,1.0304,82325,0.85771,0.081752,0.027072,0.022607,0.76845,2.8558e-07,3.5523e-06,5.4949e-06,6.5243e-06,1.6257e+05,29213,99714,3.9739
86.923,46.35,8.463e+06,0.042487,0.012859,0.39582,28.656,0.69647,1.0639,49044,0.94452,0.058014,0.1612,4.4257e-07,2.0094e-07,0.046282,0.016757,89.052,588.36,1.0715,0.18659,43.275,493.71,72.728,0.12009,1.9701e-06,1.7072e-06,0.3493,0.13869,473.87,10.352,0.9843,85399,0.84233,0.078678,0.023998,0.027855,0.79614,2.7174e-07,3.4076e-06,5.7718e-06,6.8012e-06,1.3211e+05,26444,96945,4.2816
62.554,43.581,8.1553e+06,0.039441,0.013475,0.38074,28.933,0.75493,1.0054,48983,0.92606,0.055245,0.15566,4.7303e-07,1.7048e-07,0.045359,0.016791,88.467,572.98,1.013,0.21428,42.659,490.14,68.812,0.1324,1.6932e-06,1.4302e-06,0.3616,0.151,461.56,12.11,0.93818,88473,0.82694,0.075605,0.020925,0.058316,0.82384,2.5789e-07,3.263e-06,6.0488e-06,7.0781e-06,1.0165e+05,23674,94176,4.5893
38.185,40.812,7.8476e+06,0.036395,0.01409,0.36567,29.21,0.81339,0.94699,48921,0.9076,0.052476,0.15012,5.0349e-07,1.4002e-07,0.044436,0.016825,87.883,557.59,0.95453,0.24197,42.044,486.57,64.895,0.1447,1.4162e-06,1.1533e-06,0.37391,0.16331,449.26,14.571,0.89206,91547,0.81156,0.072531,0.017851,0.088778,0.85153,2.4405e-07,3.1184e-06,6.3257e-06,7.355e-06,71185,20905,91406,4.897
13.815,38.043,7.54e+06,0.033348,0.014706,0.35059,29.487,0.87185,0.88853,48860,0.88914,0.049707,0.14458,5.3396e-07,1.0956e-07,0.043513,0.016859,87.298,542.21,0.89607,0.26967,41.428,483,60.979,0.15701,1.1393e-06,1.1236e-06,0.38622,0.17562,436.95,17.033,0.84593,94621,0.79617,0.069457,0.014777,0.11924,0.87922,2.302e-07,2.9738e-06,6.6026e-06,7.6319e-06,40723,18136,88637,5.2047
12.554,35.273,7.2323e+06,0.030302,0.015321,0.33551,29.764,0.93031,0.83006,48798,0.87067,0.046937,0.13904,5.6442e-07,7.9094e-08,0.04259,0.016893,86.713,526.82,0.83761,0.29736,40.813,479.43,57.063,0.16932,1.1376e-06,1.4005e-06,0.39853,0.18793,424.64,19.494,0.79981,97695,0.78079,0.066383,0.011703,0.1497,0.90691,2.1635e-07,2.8292e-06,6.8795e-06,7.9089e-06,10262,15367,85868,5.5124
36.923,32.504,6.9247e+06,0.027256,0.015936,0.32044,29.959,0.98877,0.7716,48736,0.85221,0.044168,0.1335,5.9488e-07,4.8632e-08,0.041667,0.016928,86.129,511.44,0.77915,0.32505,40.198,475.86,53.147,0.18163,1.4145e-06,1.6775e-06,0.41083,0.20023,412.33,21.956,0.75369,99232,0.7654,0.063309,0.0086292,0.18016,0.93461,2.0251e-07,2.6846e-06,7.1564e-06,8.1858e-06,40200,12598,83099,5.8201
61.292,29.735,6.617e+06,0.02421,0.016552,0.30536,29.682,1.0472,0.71314,48675,0.83375,0.041399,0.12796,6.2534e-07,1.8171e-08,0.040744,0.016962,85.544,503.95,0.72069,0.35274,39.582,472.29,49.23,0.19393,1.6914e-06,1.9544e-06,0.42314,0.21254,400.03,24.417,0.70757,96158,0.75002,0.060235,0.0055553,0.21062,0.9623,1.8866e-07,2.5399e-06,7.4334e-06,8.4627e-06,70661,10172,80329,6.1278
85.662,26.966,6.3093e+06,0.021164,0.017167,0.29028,29.405,1.1057,0.65468,48613,0.81529,0.03863,0.12243,6.558e-07,3.2291e-08,0.039821,0.016996,84.959,519.33,0.66223,0.38044,38.967,468.72,45.314,0.20624,1.9684e-06,2.2313e-06,0.43545,0.22485,387.72,26.879,0.66144,93084,0.73463,0.057162,0.0024815,0.24109,0.98999,1.7482e-07,2.3953e-06,7.7103e-06,8.7396e-06,1.0112e+05,12941,77560,6.4355
89.969,24.196,6.0017e+06,0.018118,0.017783,0.2752,29.128,1.1642,0.59622,48552,0.79683,0.035861,0.11689,6.8626e-07,6.2752e-08,0.038898,0.01703,84.375,534.72,0.60376,0.40813,38.352,465.15,41.398,0.21855,2.2453e-06,2.5082e-06,0.44776,0.23716,375.41,29.34,0.61532,90010,0.71925,0.054088,0.00079236,0.27155,0.98232,1.6097e-07,2.2507e-06,7.9872e-06,9.0166e-06,1.3158e+05,15710,74791,6.7432
65.6,21.427,5.694e+06,0.015071,0.018398,0.26013,28.851,1.2226,0.53776,48490,0.77837,0.033091,0.11135,7.1673e-07,9.3214e-08,0.037975,0.017065,83.79,550.1,0.5453,0.43582,37.736,461.58,37.481,0.23086,2.5222e-06,2.7852e-06,0.46006,0.24946,363.1,31.802,0.5692,86936,0.70386,0.051014,0.0038662,0.30201,0.95463,1.4712e-07,2.1061e-06,8.2641e-06,9.2935e-06,1.6205e+05,18479,72022,7.0509
41.231,18.658,5.3864e+06,0.012025,0.019013,0.24505,28.575,1.2811,0.4793,48429,0.7599,0.030322,0.10581,7.4719e-07,1.2368e-07,0.037052,0.017099,83.206,565.48,0.48684,0.46351,37.121,461.99,33.565,0.24317,2.7991e-06,3.0621e-06,0.47237,0.26177,350.8,34.263,0.52307,83862,0.68848,0.04794,0.00694,0.33247,0.92693,1.3328e-07,1.9615e-06,8.5411e-06,9.5704e-06,1.9251e+05,21249,69252,7.3586
16.861,15.889,5.0787e+06,0.0089792,0.019629,0.22997,28.298,1.3395,0.42083,48367,0.74144,0.027553,0.10027,7.7765e-07,1.5414e-07,0.036129,0.017133,82.621,580.87,0.42838,0.49121,36.505,465.56,29.649,0.25547,3.0761e-06,3.339e-06,0.48468,0.27408,338.49,36.725,0.47695,80788,0.67309,0.044866,0.010014,0.36293,0.89924,1.1943e-07,1.8169e-06,8.818e-06,9.8473e-06,2.2297e+05,24018,66483,7.6663
9.5078,13.119,4.771e+06,0.005933,0.020244,0.2149,28.021,1.398,0.36237,48306,0.72298,0.024784,0.094734,8.0811e-07,1.846e-07,0.035205,0.017167,82.036,596.25,0.36992,0.5189,35.89,469.13,25.733,0.26778,3.353e-06,3.6159e-06,0.49699,0.28639,326.18,39.186,0.43083,77715,0.65771,0.041792,0.013088,0.39339,0.87155,1.0558e-07,1.6723e-06,9.0949e-06,9.8757e-06,2.5343e+05,26787,63714,7.9739
33.877,10.35,4.4634e+06,0.0028869,0.020859,0.19982,27.744,1.4565,0.30391,48244,0.70452,0.022014,0.089195,8.3857e-07,2.1506e-07,0.034282,0.017202,81.452,611.64,0.31146,0.54659,35.275,472.69,21.816,0.28009,3.6299e-06,3.8928e-06,0.4907,0.29869,313.87,41.648,0.3847,74641,0.64233,0.038718,0.016162,0.42385,0.84386,9.1738e-08,1.5276e-06,9.3718e-06,9.5988e-06,2.8389e+05,29556,60945,8.2816
58.246,12.419,4.1557e+06,0.0021593,0.021475,0.18474,27.467,1.5149,0.24545,48183,0.68606,0.019245,0.083657,8.6903e-07,2.4552e-07,0.033359,0.017236,81.133,627.02,0.25299,0.57428,34.659,476.26,17.9,0.2924,3.9068e-06,4.1698e-06,0.4784,0.311,301.56,44.11,0.33858,71567,0.62694,0.035645,0.019235,0.45432,0.81616,7.7892e-08,1.383e-06,9.6488e-06,9.3219e-06,3.1435e+05,32326,58176,8.5893
82.615,15.188,3.848e+06,0.0052054,0.02209,0.16967,27.19,1.5734,0.18699,48121,0.6676,0.016476,0.078119,8.9949e-07,2.7598e-07,0.032436,0.017213,81.717,642.41,0.19453,0.60197,34.044,479.83,14.301,0.3047,4.1838e-06,4.4467e-06,0.46609,0.32331,289.26,46.571,0.29246,68493,0.61156,0.032571,0.022309,0.48478,0.78847,6.4046e-08,1.2384e-06,9.9257e-06,9.045e-06,3.4482e+05,35095,55406,8.897
93.015,17.957,3.5404e+06,0.0082516,0.022706,0.15459,26.913,1.6319,0.12853,48060,0.64914,0.013707,0.07258,9.2996e-07,3.0644e-07,0.031513,0.017179,82.302,657.79,0.13607,0.62967,33.428,483.4,18.217,0.31701,4.4607e-06,4.7236e-06,0.45378,0.33562,276.95,49.033,0.24633,65419,0.59617,0.029497,0.025383,0.51524,0.76078,5.02e-08,1.0938e-06,9.7974e-06,8.7681e-06,3.7528e+05,37864,52637,9.2047
68.646,20.727,3.2327e+06,0.011298,0.023321,0.13951,26.636,1.6903,0.12994,48002,0.63067,0.010937,0.072958,9.6042e-07,3.3691e-07,0.03059,0.017144,82.887,673.18,0.12239,0.65736,32.813,486.97,22.133,0.32932,4.7376e-06,5.0005e-06,0.44147,0.34793,264.64,51.494,0.20021,62345,0.58079,0.026423,0.028457,0.5457,0.73309,6.3646e-08,9.4918e-07,9.5205e-06,8.4911e-06,4.0574e+05,40633,49868,9.5124
44.277,23.496,2.9251e+06,0.014344,0.023936,0.12444,26.359,1.7488,0.1884,48064,0.61221,0.011832,0.078497,9.9088e-07,3.6737e-07,0.029667,0.01711,83.471,688.56,0.18085,0.68505,32.198,490.54,26.049,0.34163,5.0145e-06,5.2775e-06,0.42917,0.36023,252.33,53.956,0.15409,59272,0.5654,0.023349,0.031531,0.57616,0.70539,7.7492e-08,8.0456e-07,9.2436e-06,8.2142e-06,4.362e+05,43402,47099,9.8201
19.908,26.265,2.6174e+06,0.01739,0.024552,0.10936,26.082,1.8072,0.24686,48125,0.59375,0.014601,0.084035,9.7866e-07,3.9783e-07,0.028744,0.017076,84.056,703.95,0.23931,0.71274,31.582,494.11,29.966,0.35393,5.2914e-06,5.5544e-06,0.41686,0.37254,240.03,56.417,0.10797,56198,0.55002,0.020275,0.034605,0.60662,0.6777,9.1339e-08,6.5995e-07,8.9666e-06,7.9373e-06,4.6666e+05,46172,44329,9.8722
6.4616,29.034,2.3097e+06,0.020436,0.025167,0.094282,25.805,1.8657,0.30532,48187,0.57529,0.01737,0.089574,9.482e-07,4.2829e-07,0.027821,0.017042,84.641,719.33,0.29777,0.74044,30.967,497.68,33.882,0.36624,5.5684e-06,5.8313e-06,0.40455,0.38485,227.72,58.879,0.061843,53124,0.53463,0.017202,0.037679,0.63709,0.65001,1.0518e-07,5.1533e-07,8.6897e-06,7.6604e-06,4.9712e+05,48941,41560,9.5645
30.831,31.804,2.0021e+06,0.023482,0.025783,0.079205,25.528,1.9242,0.36378,48248,0.55683,0.020139,0.095112,9.1774e-07,4.5875e-07,0.026898,0.017007,85.225,734.72,0.35624,0.76813,30.352,501.25,37.798,0.37855,5.8453e-06,6.1082e-06,0.39224,0.39716,215.41,61.34,0.015719,50050,0.51925,0.014128,0.040752,0.66755,0.62232,1.1903e-07,3.7072e-07,8.4128e-06,7.3834e-06,5.2758e+05,51710,38791,9.2568
55.2,34.573,1.6944e+06,0.026529,0.026398,0.064128,25.251,1.9826,0.42224,48310,0.53837,0.022909,0.10065,8.8727e-07,4.8921e-07,0.025975,0.016973,85.81,750.1,0.4147,0.79582,30.264,504.82,41.714,0.39086,6.1222e-06,6.3852e-06,0.37994,0.40946,203.1,63.802,0.032404,46976,0.50386,0.011054,0.043826,0.69801,0.59463,1.3288e-07,3.739e-07,8.1359e-06,7.1065e-06,5.5805e+05,54479,36022,8.9491
79.569,37.342,1.3868e+06,0.029575,0.027013,0.049051,24.975,1.9589,0.4807,48371,0.5199,0.025678,0.10619,8.5681e-07,5.1968e-07,0.025052,0.016939,86.394,765.48,0.47316,0.82351,30.879,508.39,45.631,0.40317,6.3991e-06,6.6621e-06,0.36763,0.42177,190.8,66.263,0.078527,43902,0.51152,0.00798,0.0469,0.72847,0.56693,1.4672e-07,5.1851e-07,7.8589e-06,6.8296e-06,5.8851e+05,57249,33252,8.6414
96.061,40.111,1.0791e+06,0.032621,0.027629,0.033974,24.698,1.9005,0.53917,48433,0.50144,0.028447,0.11173,8.2635e-07,5.5014e-07,0.024129,0.016905,86.979,780.87,0.53162,0.85121,31.495,511.96,49.547,0.41547,6.6761e-06,6.939e-06,0.35532,0.43408,178.49,68.725,0.12465,40828,0.52691,0.0049062,0.049974,0.75893,0.53924,1.6057e-07,6.6313e-07,7.582e-06,6.5527e-06,6.1897e+05,60018,30483,8.3337
71.692,42.881,7.7143e+05,0.035667,0.028244,0.018897,24.421,1.842,0.59763,48494,0.48298,0.031216,0.11727,7.9589e-07,5.806e-07,0.023205,0.016871,87.564,796.25,0.59008,0.8789,32.11,515.53,53.463,0.42778,6.953e-06,7.2159e-06,0.34301,0.44639,166.18,71.186,0.17077,37755,0.54229,0.0018323,0.053048,0.78939,0.51155,1.7442e-07,8.0775e-07,7.3051e-06,6.2757e-06,6.4943e+05,62787,27714,8.0261
47.323,45.65,4.6377e+05,0.038713,0.028859,0.01618,24.144,1.7835,0.65609,48556,0.46452,0.033986,0.1228,7.6543e-07,6.1106e-07,0.022282,0.016836,88.148,811.64,0.64854,0.90659,32.725,519.09,57.38,0.44009,7.2299e-06,7.4928e-06,0.3307,0.45869,153.87,73.648,0.2169,34681,0.55767,0.0014415,0.056122,0.81985,0.48386,1.8826e-07,9.5236e-07,7.0282e-06,5.9988e-06,6.7989e+05,65556,24945,7.7184
22.954,48.419,1.5611e+05,0.041759,0.029475,0.031257,23.867,1.7251,0.71455,48617,0.44606,0.036755,0.12834,7.3497e-07,6.4152e-07,0.021359,0.016802,88.733,827.02,0.70701,0.93428,33.341,522.66,61.296,0.4524,7.5068e-06,7.7698e-06,0.3184,0.471,141.56,76.11,0.26302,31607,0.57306,0.0045154,0.059195,0.85032,0.45616,2.0211e-07,1.097e-06,6.7512e-06,5.7219e-06,7.1035e+05,68326,22176,7.4107
3.4155,51.188,1.5356e+05,0.044805,0.02991,0.046333,23.59,1.6666,0.77301,48679,0.4276,0.039524,0.13388,7.0451e-07,6.7198e-07,0.020436,0.016768,89.317,842.41,0.76547,0.96197,33.956,526.23,65.212,0.4647,7.7838e-06,8.0467e-06,0.30609,0.48331,129.26,78.571,0.30914,28533,0.58844,0.0075892,0.062269,0.88078,0.42847,2.1595e-07,1.2416e-06,6.4743e-06,5.445e-06,7.4082e+05,71095,19406,7.103
