0.0089203,0.017432,0.23367,0.030738,0.013828,0.015397,0.0044835,0.012474,0.0090137,0.0078435,0.0069231,0.014548,0.010306,0.005754,0.013734,0.008001,0.011157,0.0056041,0.016327,0.027032,0.0035007,0.011281,0.0017652,0.00095039,0.0095049,0.032376,0.014135,0.0093825,0.0066884,0.010554,0.017525,0.0073617,0.03248,0.0047553,0.0031654,0.014115,0.0045118,0.0025911,0.012167,0.0077902,0.047464,0.084631,0.0051902
0.010983,0.018602,0.19308,0.024959,0.0082834,0.0071599,0.0084269,0.0045017,0.0050053,0.013674,0.011095,0.0089039,0.014632,0.0050827,0.013161,0.0051918,0.0068661,0.0083248,0.015414,0.035345,0.0073249,0.0034536,0.0098168,0.0066568,0.0089325,0.0043713,0.011605,0.010434,0.0027368,0.013126,0.012734,0.015385,0.014716,0.016623,0.0051184,0.013189,0.0034802,0.0090536,0.023035,0.018099,0.016632,0.032282,0.007264
0.0046326,0.0046404,0.14431,0.019372,0.0090505,0.0065339,0.01366,0.016642,0.0042989,0.0090448,0.0096059,0.003896,0.012247,0.0053631,0.0010648,0.056389,0.0058411,0.0092664,0.0059514,0.01352,0.0062061,0.0042433,0.0018066,0.0013816,0.0088041,0.016262,0.019639,0.012385,0.011299,0.0068312,0.0091284,0.0054733,0.012002,0.011816,0.0039322,0.01051,0.01059,0.016228,0.0095881,0.0059339,0.036515,0.012978,0.020899
0.0081444,0.0035317,0.12932,0.0057274,0.0086952,0.024861,0.003828,0.011613,0.015733,0.0024451,0.0038252,0.017722,0.011321,0.0023422,0.0073919,0.053398,0.008564,0.0030681,0.0027513,0.04188,0.033371,0.011887,0.0030851,0.0021658,0.0059691,0.030334,0.0021635,0.0036839,0.0072761,0.0042875,0.013814,0.0067566,0.013186,0.018547,0.016368,0.0060873,0.0041594,0.015058,0.0051789,0.0094781,0.018917,0.017206,0.0028447
0.0062163,0.0076355,0.19673,0.0073996,0.0058087,0.010482,0.0080122,0.00145,0.010689,0.012326,0.0081321,0.0044223,0.0053704,0.0026543,0.0080443,0.073546,0.01261,0.010223,0.017286,0.0291,0.0090377,0.0038487,0.014477,0.018807,0.0096671,0.031901,0.0005438,0.0084798,0.0095358,0.0067552,0.0011396,0.0084324,0.0080052,0.01025,0.014896,0.0073593,0.0062651,0.0087617,0.011263,0.0037002,0.020665,0.020137,0.0067585
0.0074894,0.019417,0.10561,0.0089871,0.0068674,0.010484,0.0085307,0.0233,0.0052388,0.012437,0.014453,0.0053696,0.007093,0.010479,0.018382,0.049118,0.0086125,0.0052539,0.0057758,0.035711,0.004118,0.0067835,0.0052647,0.012956,0.009895,0.028581,0.0051159,0.0060154,0.011655,0.0067497,0.0073983,0.010661,0.015235,0.0023378,0.0018728,0.01203,0.0062614,0.012923,0.0061086,0.016422,0.014249,0.075605,0.0092634
0.014359,0.0033987,0.25458,0.019478,0.0034899,0.008703,0.00074297,0.020456,0.0097642,0.0083228,0.0023722,0.0021937,0.017296,0.0072352,0.012809,0.0070986,0.0030327,0.0083921,0.0096655,0.023769,0.012919,0.0067865,0.0079109,0.0041518,0.0038257,0.0056645,0.020249,0.0092035,0.0028773,0.022631,0.0017506,0.010131,0.0053129,0.0082007,0.009776,0.0036513,0.018483,0.015338,0.018898,0.037194,0.027031,0.065187,0.00086837
0.015074,0.0035542,0.21945,0.0077484,0.0092117,0.015076,0.0058134,0.0060357,0.020194,0.0045492,0.00315,0.005807,0.0065509,0.0046419,0.00771,0.046896,0.0015146,0.0030731,0.0015814,0.03268,0.0094609,0.010487,0.020046,0.015875,0.0072219,0.054951,0.0073343,0.0086386,0.0078573,0.0054509,0.0044446,0.011414,0.013858,0.0050231,0.0023627,0.0012017,0.0049519,0.0024448,0.0046592,0.0071877,0.010391,0.035334,0.01049
0.0040187,0.0098589,0.30478,0.016007,0.0018667,0.0019985,0.0052929,0.014018,0.0075175,0.0093211,0.0041115,0.017304,0.0022089,0.01755,0.0037051,0.075447,0.0066955,0.010893,0.023982,0.024585,0.014498,0.01975,0.015906,0.021967,0.0091551,0.0070949,0.00080242,0.0042835,0.019437,0.0060418,0.013855,0.0054788,0.019625,0.01948,0.0067253,0.0023834,0.013888,0.0024325,0.020571,0.013999,0.0097861,0.071296,0.0095258
0.0076869,0.015433,0.13349,0.010103,0.0064669,0.004279,0.015139,0.0067847,0.011453,0.00553,0.024249,0.00075696,0.016062,0.0042019,0.010671,0.025019,0.0046922,0.0060225,0.023499,0.010396,0.0076844,0.010984,0.0047907,0.012505,0.0063849,0.012851,0.015719,0.0023454,0.010787,0.010925,0.015985,0.0041857,0.0069382,0.0052686,0.019727,0.025053,0.0058545,0.006928,0.020679,0.013285,0.01097,0.03789,0.0052666
0.0066433,0.0030275,0.26986,0.010153,0.0061645,0.0042712,0.017496,0.019112,0.0089687,0.016145,0.010604,0.0094689,0.0040235,0.02131,0.0082464,0.045589,0.016399,0.012286,0.008461,0.051521,0.016525,0.0088831,0.017526,0.0074695,0.010814,0.016034,0.010297,0.0022761,0.016343,0.0096212,0.007848,0.017799,0.021196,0.021989,0.0096201,0.013061,0.0016983,0.00084714,0.027001,0.0048298,0.01538,0.014413,0.014028
0.012285,0.011158,0.23099,0.0072484,0.0061915,0.009522,0.009271,0.0072702,0.020605,0.0074228,0.0065416,0.021279,0.0066899,0.0068527,0.0055819,0.12256,0.010164,0.0091367,0.0071389,0.046479,0.0072143,0.0011211,0.0015459,0.0081391,0.015198,0.018087,0.0077505,0.0084374,0.0070884,0.013919,0.0020746,0.020436,0.0099,0.0045778,0.015885,0.0068329,0.0089409,0.0066604,0.0094986,0.011587,0.0078558,0.056614,0.0068117
0.0048478,0.0064064,0.22015,0.0036223,0.011714,0.0010916,0.0021832,0.0013982,0.01725,0.010524,0.0067124,0.0027814,0.023036,0.0059481,0.0071495,0.016121,0.023406,0.010346,0.015135,0.0154,0.017135,0.0085581,0.0080057,0.0055347,0.0067263,0.066999,0.0093766,0.0053986,0.023507,0.0089075,0.028846,0.013776,0.0065929,0.0017252,0.012954,0.003249,0.0050363,0.014574,0.01093,0.012959,0.014328,0.070346,0.021699
0.0033784,0.013192,0.12453,0.001421,0.0051879,0.017844,0.012608,0.010808,0.0090655,0.0031617,0.0027694,0.013705,0.0058853,0.0083089,0.01202,0.082842,0.0076677,0.0071985,0.018209,0.011384,0.015543,0.0034554,0.0011583,0.0055953,0.013712,0.011951,0.011248,0.0046968,0.0050204,0.0027668,0.0087476,0.001472,0.020833,0.022671,0.0076789,0.009312,0.012212,0.018611,0.02215,0.01412,0.014293,0.019505,0.012726
0.0062446,0.0049277,0.16151,0.015492,0.0020899,0.0038777,0.006431,0.0066319,0.00059344,0.010434,0.0065638,0.015463,0.0063006,0.018929,0.0031799,0.032616,0.0053056,0.010499,0.0054294,0.01463,0.016097,0.0048284,0.0009359,0.013097,0.021239,0.013426,0.012557,0.020416,0.015747,0.0080607,0.012072,0.0039807,0.026078,0.019192,0.0041013,0.0037816,0.0070093,0.0059295,0.0058684,0.023947,0.0093734,0.016756,0.01467
0.0039449,0.012339,0.30881,0.0089611,0.011126,0.011603,0.0064803,0.0068299,0.0035804,0.009034,0.0079775,0.013147,0.0033382,0.0085089,0.013726,0.015706,0.0073147,0.0083466,0.0092263,0.0067604,0.023414,0.0018014,0.0038972,0.0060934,0.0031456,0.014169,0.0077048,0.014915,0.00783,0.0037564,0.0044467,0.01168,0.018605,0.0084951,0.0039179,0.0015123,0.0048693,0.0047194,0.019215,0.004492,0.044949,0.048826,0.0076811
0.008699,0.0028264,0.11345,0.021892,0.0073594,0.019396,0.0092258,0.0066152,0.0013923,0.0020166,0.0066196,0.0036686,0.013043,0.0091989,0.018644,0.026684,0.0088926,0.0061439,0.01298,0.031456,0.0046196,0.019037,0.0095583,0.0045598,0.015147,0.012008,0.0064041,0.0071968,0.0080554,0.0044789,0.0087737,0.0057847,0.018675,0.0086078,0.0183,0.021368,0.0062691,0.0056293,0.0182,0.012584,0.01688,0.061994,0.015474
0.0037448,0.012272,0.13756,0.008356,0.011655,0.0041076,0.019132,0.01538,0.010203,0.002471,0.016033,0.018375,0.011171,0.0057317,0.0060313,0.0039997,0.0016927,0.0056803,0.0043668,0.055471,0.019972,0.0097241,0.0032647,0.016144,0.0033402,0.031742,0.003021,0.011457,0.01653,0.016916,0.024418,0.0052363,0.0067482,0.016288,0.012282,0.0030146,0.032477,0.0062823,0.0017283,0.011555,0.0076199,0.032047,0.0060638
