0.42983,0.506,0.80961,0.70219,0.56309,0.36282,0.19546,0.6051,0.54437,0.36101,0.38959,0.58547,0.61741,0.31454,0.29072,0.16381,0.6452,0.17279,0.53828,0.50733,0.36667,0.50059,0.11897,0.18158,0.51637,0.55696,0.56476,0.43654,0.44538,0.40842,0.51025,0.22792,0.73934,0.28106,0.25778,0.54575,0.30874,0.13242,0.56824,0.2129,0.58027,0.83006,0.22406
0.4188,0.64124,0.87123,0.84376,0.36258,0.26489,0.44468,0.27997,0.23777,0.65599,0.44362,0.47715,0.54991,0.2243,0.45899,0.092079,0.33395,0.56324,0.47167,0.56007,0.33092,0.16254,0.36364,0.21303,0.40216,0.35348,0.37429,0.41325,0.24273,0.66886,0.44853,0.7628,0.5129,0.55215,0.16149,0.33296,0.25489,0.41691,0.79796,0.56853,0.45625,0.60907,0.16081
0.50211,0.16844,0.76597,0.53636,0.57358,0.42264,0.61836,0.67409,0.15718,0.48717,0.42329,0.2147,0.43238,0.13385,0.20893,0.58252,0.6061,0.30314,0.47453,0.40248,0.37092,0.21029,0.17737,0.092221,0.39748,0.40966,0.65904,0.49733,0.47958,0.15429,0.50413,0.54857,0.31051,0.44385,0.35731,0.26604,0.48609,0.72255,0.41134,0.41894,0.50687,0.37196,0.80113
0.27706,0.29218,0.65231,0.32243,0.57944,0.82262,0.229,0.56058,0.61554,0.19918,0.46815,0.79874,0.4756,0.28335,0.42856,0.62285,0.34487,0.51557,0.30075,0.62035,0.48981,0.45848,0.29323,0.12697,0.36401,0.81984,0.26723,0.34609,0.37114,0.26537,0.45779,0.46574,0.38627,0.64284,0.59626,0.20607,0.19156,0.46946,0.47081,0.49744,0.50484,0.77034,0.092529
0.3556,0.32036,0.80066,0.58564,0.16218,0.34619,0.22621,0.24249,0.43351,0.59818,0.47313,0.19875,0.29063,0.21073,0.35713,0.6414,0.46101,0.48779,0.43948,0.41549,0.28319,0.32844,0.38818,0.58334,0.23257,0.54117,0.15104,0.30596,0.49716,0.43791,0.12216,0.4007,0.22319,0.54992,0.5025,0.18665,0.3878,0.388,0.43902,0.27168,0.83471,0.31869,0.3455
0.69659,0.53934,0.8365,0.59889,0.21854,0.50108,0.32813,0.78756,0.19556,0.63193,0.68115,0.205,0.29792,0.48683,0.67126,0.81064,0.2479,0.32785,0.47409,0.53982,0.24044,0.35699,0.20467,0.39954,0.25426,0.66277,0.47281,0.21915,0.58297,0.33489,0.42199,0.60678,0.46102,0.086553,0.078654,0.47155,0.27901,0.74299,0.48409,0.46564,0.73754,0.84231,0.45052
0.50239,0.10573,0.85143,0.62427,0.14121,0.32676,0.10817,0.79669,0.67694,0.25482,0.23338,0.097413,0.70406,0.37848,0.50704,0.13017,0.3057,0.49755,0.28796,0.67229,0.40059,0.40903,0.21806,0.53727,0.46965,0.17294,0.78553,0.32104,0.24263,0.75396,0.24937,0.44754,0.2391,0.23956,0.29608,0.1542,0.80831,0.55727,0.51787,0.72935,0.71441,0.66225,0.26328
0.34986,0.29941,0.85991,0.17927,0.56683,0.57141,0.35276,0.27187,0.58762,0.23431,0.19268,0.28754,0.29466,0.42433,0.30763,0.6175,0.14134,0.2343,0.046557,0.43171,0.21807,0.47498,0.72121,0.66158,0.25743,0.602,0.29398,0.23462,0.33161,0.20551,0.23399,0.54189,0.56287,0.2676,0.20578,0.27002,0.45748,0.1925,0.19287,0.26974,0.47312,0.75822,0.40051
0.26148,0.47119,0.89854,0.61354,0.11415,0.19863,0.2079,0.45809,0.59977,0.43239,0.30511,0.59382,0.27374,0.6043,0.14951,0.32427,0.41384,0.64366,0.7095,0.57562,0.59168,0.64701,0.45649,0.73814,0.40304,0.23921,0.27822,0.22508,0.75567,0.18828,0.34116,0.42579,0.6767,0.82239,0.24403,0.18715,0.49525,0.36655,0.73532,0.27495,0.38731,0.70044,0.17229
0.35095,0.70509,0.84126,0.45761,0.24945,0.3445,0.73343,0.5022,0.49963,0.16991,0.65347,0.19491,0.71981,0.27957,0.3516,0.12878,0.38701,0.2316,0.2892,0.51404,0.44867,0.57737,0.39549,0.30505,0.3231,0.54058,0.4697,0.25413,0.37868,0.48612,0.56325,0.47487,0.22303,0.34168,0.65301,0.63212,0.23788,0.37896,0.73665,0.70197,0.30021,0.52499,0.23315
