5.1926e-07,7.9854e-07,2.5849e-07,3.5712e-07,7.5555e-07,1.426e-06,7.7795e-07,3.9875e-07,3.4929e-07,1.1013e-06,1.3341e-06,1.2728e-06,6.1017e-07,5.1424e-07,6.7858e-07,17.353,9.061,0,2.2102,0.15026,2.1176,2.1176,2.0602,2.8385,6.3513e-07,5.7617e-07,2.8692e-07,0,2.9187e-07,1.0113e-07,4.5287e-07,1.4429e-06,1.0538e-06,1.8633e-06,5.9764e-07,2.2465e-07,0,7.8534e-07,2.5987e-07,1.0535e-06,1.1386e-06,2.6999e-07,0
2.1932e-05,2.4118e-05,4.4984e-06,1.2707e-07,1.1176e-05,1.8125e-08,2.5518e-06,7.7625e-08,1.9989e-08,6.2023e-08,2.4044e-07,7.5167e-08,1.139e-07,1.9819e-07,7.5012e-08,18.103,7.5467,0,1.8314,0.08912,1.7743,1.7743,1.7413,3.2268,2.0611e-05,2.0445e-06,8.9334e-08,0,3.8436e-06,1.0027e-07,2.4521e-05,3.797e-05,2.0781e-05,3.9983e-06,2.4601e-06,2.3189e-06,0,1.2201e-06,2.6388e-07,4.3454e-06,4.3347e-05,1.5484e-05,0
3.5087e-07,3.4694e-07,1.6546e-07,7.8799e-08,4.5971e-07,1.0017e-07,3.0305e-10,3.4496e-07,2.4519e-07,4.7175e-08,4.5166e-07,1.8626e-07,3.5905e-07,2.5643e-07,3.9471e-07,26.037,7.3564,0,1.7118,0.019712,1.721,1.721,1.6918,3.3458,2.1578e-07,2.641e-07,1.2791e-07,0,3.1916e-07,2.2107e-07,3.4536e-07,1.3703e-07,1.7116e-07,1.4951e-07,3.4787e-07,3.2265e-07,0,1.9119e-07,3.021e-07,3.7209e-07,4.1798e-07,1.91e-07,0
6.2423e-06,6.246e-06,5.0924e-06,1.1459e-06,2.9082e-06,7.5442e-07,3.3321e-06,1.4076e-06,7.8921e-07,1.1456e-06,1.3678e-06,1.3326e-06,7.2753e-07,3.3412e-07,8.9604e-07,24.746,13.284,0,3.3447,0.24281,3.2556,3.2556,3.1104,1.6579,2.0679e-06,1.0092e-06,6.4909e-07,0,8.7342e-07,1.0905e-06,1.6685e-06,5.6876e-06,1.4748e-06,5.7376e-06,5.9964e-06,5.011e-06,0,3.9857e-06,1.043e-06,4.5963e-06,5.5002e-06,1.5104e-06,0
4.83e-05,5.3734e-05,2.0496e-05,1.3882e-07,2.479e-05,3.3771e-08,4.5199e-06,2.0351e-07,1.4166e-07,2.7441e-07,5.4021e-08,1.0681e-07,1.1986e-07,2.2228e-07,1.1722e-07,18.859,7.522,0,1.7719,0.049489,1.7534,1.7534,1.722,3.2859,3.1327e-05,1.0535e-05,3.1183e-07,0,1.3719e-06,2.1306e-07,4.5938e-05,7.4112e-05,3.2217e-05,1.8664e-05,1.7196e-05,1.7619e-05,0,6.3415e-06,4.2687e-08,1.9347e-05,7.1186e-05,2.5337e-05,0
0.00017095,0.00018889,0.00023108,5.3367e-07,8.769e-05,1.4078e-07,2.0326e-05,3.4612e-06,4.3494e-07,6.9733e-08,5.9791e-07,3.3975e-07,4.3486e-07,3.7301e-07,3.2096e-07,28.602,16.686,0,4.2593,0.39604,4.069,4.069,3.8828,0.72364,0.00011684,2.1766e-06,8.6655e-07,0,2.3362e-05,3.4589e-05,0.000467,0.00019751,3.6938e-05,0.00015648,9.275e-05,9.7382e-05,0,1.6194e-05,1.0718e-05,5.6415e-05,0.00010027,1.7451e-05,0
1.6663e-06,1.8797e-06,5.6927e-07,1.4408e-07,8.9095e-07,7.043e-10,1.4568e-07,1.9955e-07,8.9767e-08,9.8627e-08,6.1769e-08,6.8917e-08,2.875e-08,2.3866e-07,1.4392e-07,19.283,7.4523,0,1.7755,0.022816,1.7861,1.7861,1.7526,3.2809,1.3079e-06,4.9174e-07,1.5207e-07,0,1.9047e-07,2.6055e-07,1.3483e-06,2.3718e-06,1.2099e-06,6.7765e-07,4.7357e-07,3.0386e-07,0,4.2102e-07,3.908e-08,7.0206e-07,2.1277e-06,7.0315e-07,0
4.6873e-07,3.6167e-07,3.9055e-07,3.1894e-07,3.2146e-07,6.2172e-13,2.6645e-13,4.5642e-07,5.1448e-07,2.9118e-07,2.6828e-07,3.707e-07,8.5164e-07,6.7353e-08,6.6164e-07,24.872,7.6534,0,1.7067,0.0052636,1.7313,1.7313,1.7015,3.3503,2.5767e-07,5.2992e-07,6.0346e-07,0,7.4301e-07,5.8676e-07,3.4598e-07,7.2876e-07,2.629e-07,6.5264e-07,3.8156e-07,2.8703e-07,0,3.9122e-07,2.358e-07,5.4844e-07,1.1545e-07,7.2005e-07,0
1.0188e-07,1.1023e-07,1.7237e-07,7.4127e-08,1.1521e-07,1.2648e-08,6.1866e-09,7.5455e-08,7.401e-08,1.017e-07,1.6275e-07,3.4493e-08,1.8938e-07,1.6747e-07,5.0131e-08,20.158,7.613,0,1.8664,0.15893,1.7366,1.7366,1.7059,3.1942,1.7484e-07,1.1142e-07,8.3507e-08,0,9.3907e-08,6.3441e-08,1.5749e-07,8.0182e-08,1.3148e-07,1.4486e-07,6.1396e-08,1.4618e-07,0,8.5464e-08,6.2494e-08,3.3962e-08,1.0196e-07,9.8688e-08,0
1.0836e-06,1.9605e-06,8.6057e-07,6.9914e-07,4.5032e-07,5.3157e-08,7.0838e-08,4.2926e-07,4.919e-07,2.5048e-07,6.0787e-07,6.2787e-07,2.6033e-07,4.5334e-07,5.6632e-07,24.07,7.615,0,1.7226,0.020789,1.7315,1.7315,1.7017,3.3348,9.5894e-07,9.6196e-07,5.5637e-07,0,4.9548e-07,6.259e-07,2.2e-06,1.6275e-06,2.2862e-07,3.7718e-07,3.2568e-07,1.4365e-07,0,3.626e-07,7.8186e-07,7.6654e-07,1.7664e-06,5.8084e-07,0
0.061653,0.054871,0.0001403,1.3146e-05,0.25178,5.4599e-06,0.11839,0.065584,0.023421,0.042428,0.016272,0.0085631,0.02237,0.028681,0.0061655,0.15509,0.091641,0,4.9995,5.2239,0.034578,0.034578,0.036373,0.00043389,0.02048,0.039401,3.3839e-08,0,0.0045816,0.00036694,0.0042584,0.044049,0.0043744,0.056588,0.053478,0.04833,0,0.00062254,0.0016438,0.035938,0.0039262,0.042671,0
0.00093,0.0010298,0.00038924,3.3399e-07,0.00047706,5.9241e-07,0.00059453,7.6274e-07,5.9484e-07,9.2506e-07,4.5806e-07,3.5435e-07,2.244e-07,8.0798e-08,3.5611e-07,19.541,13.188,0,3.1505,0.091807,3.2099,3.2099,3.0626,1.8576,0.00061743,0.00022671,1.3478e-07,0,3.5786e-05,2.8728e-07,0.00067703,0.0013057,0.00061903,0.00037627,0.00034434,0.00034992,0,0.00013778,4.7293e-07,0.00038781,0.0012538,0.00039417,0
7.8629e-07,1.6658e-06,3.5238e-07,3.8338e-07,1.2765e-06,5.9404e-08,7.5371e-08,3.1877e-07,3.7222e-07,3.4866e-07,4.3771e-07,3.7105e-07,4.554e-07,4.6683e-07,6.8343e-07,20.33,7.5524,0,1.7734,0.030454,1.7754,1.7754,1.7426,3.2834,3.4694e-07,5.5675e-07,4.013e-07,0,4.806e-07,3.5263e-07,1.1961e-06,1.48e-07,6.5662e-07,3.6791e-07,5.5098e-07,6.4759e-07,0,3.4232e-07,2.5362e-07,6.8633e-07,6.0805e-07,1.6066e-07,0
9.1807e-07,1.182e-06,3.67e-07,1.1984e-07,7.2158e-07,1.6349e-07,1.7395e-07,6.1859e-08,1.3576e-07,2.0622e-08,1.3981e-07,8.6309e-07,2.2904e-07,8.2167e-08,2.2742e-07,22.018,7.3293,0,1.7133,0.011601,1.7315,1.7315,1.7017,3.3438,5.4984e-07,1.1013e-07,6.4003e-07,0,2.832e-07,7.1361e-08,1.4985e-06,1.8249e-06,1.1924e-06,5.242e-07,6.8651e-07,2.8958e-07,0,1.8719e-07,3.0781e-07,2.8764e-07,1.6679e-06,5.0247e-07,0
0.0023974,0.0026566,0.00083527,1.3163e-07,0.00123,1.3786e-06,0.00059785,1.263e-06,2.613e-07,1.0731e-06,6.8298e-07,4.3056e-07,1.3645e-06,4.4851e-07,5.8892e-07,17.642,8.0687,0,1.8932,0.059881,1.8726,1.8726,1.833,3.1621,0.0018122,0.00061163,4.1529e-07,0,0.00025767,2.5449e-06,0.0024141,0.0037066,0.0018604,0.00076108,0.00064225,0.00064801,0,0.00010067,2.2382e-05,0.00080485,0.0035742,0.001281,0
3.9382e-07,2.6161e-07,2.3634e-07,1.8175e-07,9.5902e-08,3.1212e-09,1.1381e-08,2.2775e-07,1.2826e-07,5.4909e-08,7.8456e-08,1.9816e-07,2.5569e-07,1.0834e-07,5.8613e-08,19.899,7.6101,0,1.7562,0.0051715,1.7844,1.7844,1.751,3.2999,1.4973e-07,9.0152e-08,1.0693e-07,0,2.4414e-07,1.8344e-07,4.1943e-07,5.6252e-07,1.9375e-07,3.5136e-07,1.9021e-07,2.0637e-07,0,1.2874e-07,1.9354e-07,2.0067e-07,4.9969e-07,1.3629e-07,0
3.7057e-08,4.0807e-07,8.647e-07,5.8512e-07,4.0865e-07,6.5163e-07,1.6647e-06,4.7644e-07,1.4753e-07,4.9992e-07,1.7884e-07,4.4503e-07,4.7012e-07,3.3065e-07,7.517e-07,18.338,8.0046,0,1.8589,0.004526,1.8956,1.8956,1.8545,3.1949,4.9724e-07,6.3116e-07,1.9162e-07,0,5.3172e-07,3.989e-07,6.2678e-07,1.1477e-06,1.855e-07,6.5686e-07,4.0379e-07,6.6209e-07,0,7.4375e-07,2.0938e-07,5.5456e-07,5.3706e-08,4.307e-07,0
6.5456e-07,1.0462e-06,7.3267e-07,6.6736e-07,5.4538e-07,2.244e-09,2.5164e-07,5.2974e-07,2.1531e-07,8.557e-07,7.3016e-07,2.8726e-07,6.7908e-08,3.7747e-07,7.4734e-07,19.538,9.2811,0,2.5867,0.39031,2.2685,2.2685,2.2016,2.4539,5.2353e-07,8.2182e-07,1.9657e-07,0,5.8866e-07,4.5231e-07,9.5209e-07,4.342e-07,6.7612e-07,6.1359e-07,6.9126e-07,7.5079e-07,0,7.1335e-07,5.3005e-07,5.5132e-07,6.3458e-07,6.3483e-07,0
